index,review,rating,acting,directing,script,sound,fun
237,내용도 좋고 미조역의 장민경이 너무 이쁘다.,10,0,0,1,0,0
238,내용만으로도 썩어빠진 이세상에 이 영화의 가치는충분하다,10,0,0,1,0,0
239,처음...,7,0,0,0,0,0
240,특이한 소재. 계산안된 시나리오. 어설픈 대사. TV같은 화면.,10,0,1,1,0,0
241,이것도 꼴에 영화라고,1,0,0,0,0,0
242,확실한 것은 영화로서 재미가 없다는 것이다.,5,0,0,0,0,1
243,7,7,0,0,0,0,0
244,캐스팅과 소재 시나리오등은 좋은데 연출이 꽝,10,0,1,0,0,0
245,진짜 조용해  ㅋ,1,0,0,0,0,0
246,특이한 소재! 그러나 연출력이 부족한듯 싶다. 지루한 ...,5,0,1,0,0,1
247,보고나면 열 받는다.,7,0,0,0,0,0
248,익숙치 않은 장르의 어색함. 지루함까지 더해진다.,5,0,0,0,0,1
249,기분좋다딱좋다만만세,1,0,0,0,0,0
250,평균 훅 깍으러 왔수이다,1,0,0,0,0,0
251,0점 없나? 여배우 얼굴 ㅈ 같이 생겼는데 뭐하러 보지.ㅋㅋ,1,1,0,0,0,0
252,바밤빰바밤빰바밤빰바밤빰,10,0,0,0,0,0
253,zzzzbbbbvvvv,1,0,0,0,0,0
254,이게 왜 10점 임? 평균낼려고 왔수다.,1,0,0,0,0,0
255,서로의 의식 속에서 이루어진 사랑.. 앞으론 이런 사랑이 가능할 수도 있겠다는 생각으로 보았습니다.사랑의 대상이 점점 다양해 지려나.... 흥미로웠습니다.,9,0,0,0,0,0
256,몽환적인 영상미와 음악,10,0,1,0,1,0
257,거지발싸개영화 똥도 아깝다,1,0,0,0,0,0
258,몽환적인 영화의 내용에 걸맞게 그림은 독특하고도 파격적이게 잘 그려졌으나  과한 이미지의 나열로 의미전달에는 한계가 있지 않았나.,5,0,1,1,0,0
259,모든 것을  걸고 사랑하고 위하고 돕는 루카스와  무의식으로 도망쳐 버린  그녀의 고통  공포  욕망을  정말 잘 풀어낸 영화.,10,0,0,1,0,0
260,감각이 사라진 곳에서  감각이 스며든다.무엇이 현실이고 무엇이 환각인지 모를 장면들이 느리게  그러나 숨가쁘게 지나간다. 나는  무엇을 버티면서 살아가고 있으며 생은 무엇을 버팀목으로 날 견뎌 내고 있는가.,7,0,1,0,0,0
261,괜찮게 봤습니다.... 많이 보세요,10,0,0,0,0,0
262,가나다라마바사아자차카ㅠㅏ타하,10,0,0,0,0,0
263,외양은 부담스러울 만큼 과잉으로 넘치고  내용은 빈약하기 그지없는 영화. 비슷한 대 감독들의 영화에 비해 내공이 많이 부족한 듯 합니다. 열정하나만큼은 인정합니다. 홍보용 문구에 홀려 봤는데 아쉽네요.,4,0,1,1,0,0
264,독특한 상상력과 그로테스크한 연출이 빚어낸 이국적인 영화,10,0,1,0,0,0
265,뭐냐 얼굴없는미녀따라힐거냥?솔직히거창하고복잡만하지감정이입은안됨요ㅡㅡ,1,0,0,0,0,0
266,과감과우정연기최고있네요..ㅎㅎ,10,1,0,0,0,0
267,돼지가 북쪽에 있는 정은씨 닮았네 ㅋㅋㅋ,8,0,0,0,0,0
268,정말 신기하면서도   무지하게 재미있다. 볼수록 신기한 한 장면  한 장면   ,10,0,1,0,0,1
269,처음부분에 올드메이저(돼지인형)이 웅장한음악과함께 떨어져죽을때 웃겨죽는줄알았다,8,0,1,0,1,0
270,가볍게 볼만하면서 시사하는 바가 있다. 연기 장난 아냐,8,1,0,0,0,0
271,이해하기 어려운부분도 잇지만  어려운영화로써 재밋게 봣다,10,0,0,0,0,1
272,공산주의의모순을극렬하게나타낸영화,10,0,0,0,0,0
273,재미있었어요,10,0,0,0,0,1
274,러시아의 정치의 약점을 동물로 표현한 조지오웰의 멋진 생각,10,1,0,0,0,0
275,아쉽군요. 처음엔 재미있었다가 동물이 변하니 아쉽습니다.,10,0,0,0,0,1
276,예전 역사에서의 현실을 잘 비유했음,8,0,0,1,0,0
277,그리 강력하진 않음,4,0,0,0,0,0
278,북한을 보는 것 같았다. 빨리 우리나라가 평화 통일이 됐으면 좋겠다.,7,0,0,0,0,0
279,꿀잼ㅋㅋㅋ기회되면 꼭 보세여ㅋㅋ,10,0,0,0,0,1
280,표적보다 재밌게 봤네요,9,0,0,0,0,1
281,줫나 얼탱이 터지는 영환데...얼마나 부정 부패 공무원이 많으면 이런 영화에 환호할까 생각 듬,10,0,0,0,0,0
282,우리나라에도 싱감 같은 경찰이 있어야 하는데ㅋ,10,0,0,0,0,0
283,내용이뻔하지만 2시간20분이라는 긴시간이 지겹지 않다. ㅋㅋㅋ,10,0,0,1,0,1
284,첨엔 이게 뭐야 싶어 삭제하고 잘려고 했는데 볼수록 빠져든다 싱감~~싱감,7,0,0,0,0,0
285,마지막에 경찰차한테 쫒기는 시장보고 gta인줄ㅋㅋㅋ 정말 재밌었습니다,10,0,0,0,0,1
286,오늘부터 롤모델이다.,10,0,0,0,0,0
287,주성치가 인도가서 영화찍은줄ㅋㅋ,10,0,0,0,0,0
288,액션신도 멋진데 경쾌하고 힘찬 음악도 매력적이다,9,0,1,0,1,0
289,재밌게봤어용  내용도  괜찮고  볼만합니다,10,0,0,1,0,1
290,정의를 지키려면 힘이 필요하다 말로는 콧방귀도 안 뀌지 그래서 싱감!,10,0,0,0,0,0
291,인도영화는 볼때마다 새롭다 ㅋㅋ 발리우드의 신비란,7,0,0,0,0,0
292,발리우드의 힘을 다시한번 실감했습니다,10,0,0,0,0,0
293,그 눈높이에 맞춰보니 너무 재밌다~ 그리고 브금좋아요 ㅋㅋ싱감 ~싱감!그가오면,10,0,0,0,1,1
294,경찰이 단체로 떳떳하게 사건조작하네.. 인도 수준이 참..,3,0,0,0,0,0
295,아 정말 난 인도영화의 이런 점이 싫어..,4,0,0,0,0,0
296,인도의 경찰은 정의를 위해선 증거조작따윈 당연한거다 ㅋㅋㅋ,10,0,0,0,0,0
297,유치뽕짝이긴해도 기분은 좋아진다,6,0,0,0,0,0
298,OO같지만.. 왠지 멋있어,10,0,0,0,0,0
299,인도영화 좋아해서 찾아봤는데 정말 재미없습니다. 보다 졸았습니다.,1,0,0,0,0,1
300,주인공 사기캐,9,0,0,0,0,0
301,병맛황당 액션이 이렇게 멋있다니. 사자의 포효와 정의  민중의 힘  여성의 적극적인 모습... 정말 인상깊은 영화. 경찰 공부하는 사람들에게 추천.,9,0,0,1,0,0
302,뭐 그리 대작 이런건아닌데 브금깔리면서 싱감이랑 경찰들이 걸어나오는데 간지,10,0,0,0,1,0
303,영화가 너무 재밋네요 저는 오늘 이영화 봣어요,10,0,0,0,0,1
304,ㅋㅋ 싱감식 액션인가요? 무지 멋있네요,9,0,0,0,0,0
305,병맛 같은데 멋있어.......,9,0,0,0,0,0
306,간지 작렬,10,0,0,0,0,0
307,ㅋㅋㅋㅋㅋㅋ 격투신 ㅋㅋㅋㅋㅋ,10,0,0,0,0,0
308,와진짜대박 저도방금봤는데 완전짱이에염,10,0,0,0,0,0
309,짱이네요,10,0,0,0,0,0
310,멋진액션 내면의조화 ㅋㅋ,10,0,1,0,0,0
311,이거 처음에 볼때 개 뿜었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,0,0,0,0,0
312,두 번 보먼 바로 질리는 영화,7,0,0,0,0,0
313,인도영화는 허접하다라는 나의생각을 깨준영화네요 케이블에서 우연히 하는거 보고 시간가는줄모르고 봤네요 ...,8,0,0,0,0,0
314,야이캄이 싱감에게 쫓기고 있을때 공중전화박스에서 경찰에 신고했는대 그 신고를 받은 경찰관이 싱감에서 야이캄이 공중전화박스에 있다는걸 가르쳐 줬을때가 엄청 웃겼습니다ㅎㅎ,9,0,0,0,0,0
315,병맛이긴 한데 ㅋㅋㅋㅋ개 웃기네 진짜 ㅋㅋ병맛으로 웃겨,8,0,0,0,0,0
316,인도에 대한 환상이 사라졌당  비천무 보는줄알았네,10,0,0,0,0,0
317,인도판 공공의적 유쾌 상쾌 통쾌게다가 스타일리쉬,9,0,1,0,0,0
318,뭔코미디냐ㅋㅋ 캐웃김ㅋ,5,0,0,0,0,0
319,어제 케이블TV 에서 봤는데 공공의적 보는 듯한 느낌... 뭔가 꼬인 사회와 거기에 맞서는 경찰...,10,0,0,0,0,0
320,인도 영화의 새로운 면모를 접했음. 재미있고 흥겨움. 쉽게 설명하자면 인도판 무협물인데  사자손바닥을 쓰는 장법하며 일당백의 무력을 과시하는 액션이 재미있음. 지루할 틈이 없는 본격 오락영화임. 강력 추천.,10,0,1,0,0,1
321,대박 말이 필요없다,10,0,0,0,0,0
322,아무리 힘이 센 초인이라도 권력앞에선 어쩔 수 없는 모습과 그래도 정의는 죽지 않는다는 교훈을 보여준 영화,10,0,0,0,0,0
323,굿굿,10,0,0,0,0,0
324,짱재미짐,10,0,0,0,0,1
325,권선징악 누가봐도 뻔한스토리이지만 인도영화특유의 위트와 오버스러움이 진짜 재미있었당ㅠㅠㅠ!!!!!!ocn에서봣는데 3부까지 있어서ㅋㅋ진짜 길다고 생각했는데 지루하지도 않았고 감동적이고 싸우는장면을 질질끌지않고 휙휙지나가는게 ㅋㅋ괜찮았다 강추강추,10,0,1,1,0,1
326,방금 OCN 통해서 봤는데  한 마디로 쿨하네요ㅋㅋ 싱감 싱감ㅋㅋ,10,0,0,0,0,0
327,대박 ㅠㅠ,10,0,0,0,0,0
328,남주끈육이멋있음 스토리는그닥 액션웃기고유치한데강렬함ㅋㅋ호랭이퐈워~~결말ㅎㄷㄷ  ost중독성있다  권선징악이라반은먹고들어간별점,5,0,0,1,1,0
329,굿,10,0,0,0,0,0
330,쿨하고 멋잇음,10,0,0,0,0,0
331,안타깝지만 인도5세아이가 성폭행당하고 그걸 경찰이 우리돈 4만원으로 무마하려고 했던 이 끔찍한일이 일어난시점에서 다시한번 봐야할것같다.웃기고 재밌지만. 그전제에는 인도사람들이 원하는 경찰상이 담겨져 있다,10,0,0,0,0,1
332,8.6 반올림해서 9점. 지극히 킬링타임용.2시간20분짧게지나감. 코믹.감동.눈물을 억지로 다 집어넣을려고하지않는다. 감동으로 꼬끝찡할때도 'ㅂㅅ력'한코믹으로 승화한다. 당신 이영화보면 사자손 모양을따라하며 '싱감~!' 하고있는 자신의모습을,9,0,0,0,0,1
333,부정부패의 경찰속에서의 정의의 경찰과 깨알 개그등의 조화가 멋진영화,10,0,0,0,0,0
334,겁나쿨한결말이네ㅋㅋㅋ근데한국이랑은별로안맞는듯,8,0,0,0,0,0
335,영화를 보면 알것이다,4,0,0,0,0,0
336,역시 인도영화를 보고 나면 기분이 좋아진다. 아주 자~알 만든영화다. 울 나라의투캅스의 아류작이라 해두자. 게다가 이쁘니 카잘 아가월까지 꼬물꼬물 댄다.ㅋㅋ인도 현지에서 제작되어 현지 엑스트라가 동원되어 오리지날 인도영화의 맛을 더했다.악역,10,0,0,0,0,0
337,완전 재밋는데 1점주는 애들 머냐 ㅡ 옳지않은 엔딩은 좀 공감하긴하는데 재미는 잇다,10,0,0,1,0,1
338,보는내내 10점짜리 영화였는데. 옳지않은 앤딩으로 반띵.,5,0,0,1,0,0
339,재미없다..1점준거중 한국영화는 10점주는 매미OO있네..,1,0,0,0,0,1
340,에헤라 둥가둥가.. 놀아나 보자.. 의도가 궁금하다.,2,0,0,0,0,0
341,유치하지만 범죄랑 맞짱뜨는 경찰..통쾌하긴 하네요,8,0,0,0,0,0
342,10점짜리 영화입니다. 그냥 보세요 ,10,0,0,0,0,0
343,요즘 완전 푹 빠진 영화~ 아제이 데브건~♥♥♥ 영화 내용도 통쾌하고... 인도영화에 빠질건같음...,10,0,0,1,0,0
344,냉정하게 6점 정도  하지만 너무 너무 시원해서 10점.,10,0,0,0,0,0
345,정의로운건 맞는데 폭력경찰 ㅋㅋㅋ 악당이 때리면 폭력이고 싱감이 때리면 정의ㅋㅋ 유쾌하게 볼만은 해요,9,0,0,0,0,0
346,유치하면서 재미있네요 지루하지않아서 좋음,10,0,0,0,0,1
347,암 생각없이 볼만함 ㅋㅋㅋ,10,0,0,0,0,0
348,ㅎㅎ~ 유쾌  통쾌  상쾌 ( 90년대~ 의 마음으로 보면 대박영화임 ^^   역시 인도음악 은근히 중독성 있네요~ 영화보다는 음악이 잼나네요 ^^),10,0,0,0,1,1
349,나에게 인도영화는 머나먼 산인가 보다.. 로봇은 재밌었는데 이건뭐..,1,0,0,0,0,1
350,화질좋은  전영록의 돌아이 인도판.ㅋ 오글거리지만 머시써.,9,0,0,0,0,0
351,웬만한 한국영화보다 낮네 ㅋㅋㅋ,9,0,0,0,0,0
352,권선징악.  속은후련한데 손발이오글거림 .,8,0,0,0,0,0
353,싱감 재미있습니다.. 점수가 너무낮다,10,0,0,0,0,1
354,인도영화좋아라 해서 본 또하나의 숨은 보석 인도영화 ㅋㅋㅋ 재밌었다 물론 아무리 인도영화가 좋아도 중간중간 뮤직타임은 으으읔;;;; 그래도 이영화 너무 재밌어~~ ㅋㅋ,9,0,0,0,0,1
355,코미디영화가 아닌데 오버액션을 너무 많이 넣어서 코미디영화가 되어버림.,6,0,0,0,0,0
356,웃기려고 만들지 않았다는게 더 웃기다 ㅋㅋㅋ,9,0,0,0,0,0
357,개요에 코미디가 빠진듯,7,0,0,0,0,0
358,겁나웃김ㅋㅋㅋㅋ,8,0,0,0,0,0
359,ㅋㅋ,7,0,0,0,0,0
360,정화야 사랑해,9,0,0,0,0,0
361,약빨았는데 재밌엌ㅋㅋㅋㅋ,7,0,0,0,0,1
362,1빠당,1,0,0,0,0,0
363,once upon a dream,10,0,0,0,0,0
364,그림 동화책의 동심의 세계 ....乃,9,0,0,0,0,0
365,노래도 좋고 영상도 너무 예쁜데 결말까지 재밌게 보진 않았음. 왕자가 조금 더 활약했으면 어땠을까.,7,0,1,0,1,1
366,주인공 보다는 악당이 더 매력 있었다.,10,0,0,0,0,0
367,디즈니특별전때 잠자는숲속의공주 컨셉아트가 정말 인상깊었는데 다시봐도 정말 분위기있다... 디즈니공주중에 미모 갑은 역시 오로라다,10,0,1,0,0,0
368,2.55:1 비율의 애니메이션이 1970년대에... 와...,10,0,0,0,0,0
369,59년작이라는게 믿기지않을 정도로 아름답고 재미있다.,10,0,0,0,0,1
370,오예 깎아버령~~싄난당,1,0,0,0,0,0
371,I~ know~ you~ i walked with you once~ upon~ a dream~,10,0,0,0,0,0
372,멀뤠이피센트~~~~,10,0,0,0,0,0
373,홍콩 영화겠지 하고 무시하고 봤는데 진짜 열심히 만들었음! 양조위랑 유덕화 리즈시절 빛나는 거 보는 것만으로도 진짜 좋다 ♥,9,0,0,0,0,0
374,영화 포스터 보고 쌀벌한 폭력물인줄 알았는데  왕창 웃기고 유쾌했던 영화.,9,0,0,0,0,0
375,유쾌한 오락물.. 8-90년대 홍콩 전성기 시절 영화들을 보던 때가 그립다,7,0,0,0,0,0
376,유쾌하지..,10,0,0,0,0,0
377,유쾌하게 볼수있는 영화...,10,0,0,0,0,0
378,잘 만든 영화다. 주연부터 조연까지 연기가 자연스럽고  배경과 상황 묘사가 뛰어나다. 옛날 영화같은 느낌이 들지 않게 세련되다.,10,1,1,0,0,0
379,정말 재미있게 봤습니다. 당시사람들의 생활상을 보는 맛도 쏠쏠하고  다른 한국영화들 많이 봤지만  옛날영화답지않게 지루하지않고  연출도 괜찮았던것같아요. 10점드려요~!,10,0,1,0,0,1
380,EBS에서 틀어주셔서 막판에 잠깐봤는데요.. 가정이 있는 유부남이 마담과 잠자리를 하고 .. 마누라 보는앞에 마담이 나타나고..그일 모른척 둘이 부인을 농락한게 멋있게 표현되고.. 그당시 여자가 바람나면 돌맞아죽을 시대인데 웃기네요 옛날영화라..,1,0,0,0,0,0
381,흑백영화를 보니 신기하다. 저 당시에도 영화를 잘 만들었구나.,10,0,0,0,0,0
382,"60년 나루제 미끼오의 ""여자가 계단을 오를 때""의 아류작...",1,0,0,0,0,0
383,60년대 생활상이 흥미롭다.남궁원은 조연 느낌이며  거의 최은희의 일인극.,5,0,0,0,0,0
384,정글을 배경으로 헤쳐나가는 이야기는 흥미롭다.하지만 중간중간 별다른 개입요소가 없어 한번으로 끝나는게 조금 허무맹랑하다.항상 영화의 주요 요인은 여자의 일탈이다.이러한 일 때문에 짜증이나긴 하지만 영화라서 재미를 얻는 요소이다.허나 실제로 그러면 극혐,5,0,0,1,0,1
385,신나는 모험,10,0,0,0,0,0
386,돈때문에 사람죽일적부터 알아봤다 ..무식한영화라는걸..,1,0,0,0,0,0
387,이게뭔가요 ㅋㅋ 탐험대를 죽음으로 몰아넣은 여자만을위한 엔딩인가,3,0,0,0,0,0
388,여자 하나 때문에 이게 뭔 ...,1,0,0,0,0,0
389,진짜 여자땜에 헬기 착륙하는 순간 더 볼 필요가 없었다 처음이랑 결말만 봤는데도 더럽게 지루하고 짜증나는 쓰레기,1,0,0,1,0,1
390,아무리재미없는영화라도 이건 너무 심하잖아,1,0,0,0,0,1
391,진짜재미없다..결국여자때문에  다죽었넹.,1,0,0,0,0,1
392,엄마!~ 나도 감독이나 할래,1,0,1,0,0,0
393,현재 평점 4.39 사실 이것도 좀 높은거 같다...,1,0,0,0,0,0
394,재미 더럽게없네..,1,0,0,0,0,1
395,시나리오는 괜찮은데... 감독의 역량 부족으로 영화를 망쳤네... 헐리우드화 하면 좋을듯~,4,0,1,1,0,0
396,진짜 휴지통같은 영화임. 내용.연기.장면.연출 다 말도안되는 1점도 진짜 아깝고 이거 재밌다고 한사람 죽통 날라감,1,1,1,1,0,1
397,아저씨 발냄새같은 영화다. 참... 내용은 하나도 없고. 팀원 전멸. ㅈ같다. 평점 0.0도 아깝다.,1,0,0,1,0,0
398,모험을 가장한 얄팍한 범죄극,2,0,0,0,0,0
399,1개도 아까움,1,0,0,0,0,0
400,할 말이 없다..,3,0,0,0,0,0
401,트랜스포터 팀이 만들었다는건 완전 낚OO이다. 제대로 된 액션도 없고 내용전개 또한 너무 진부하고 지루하다. 제일 짜증났던건 남자 주인공과 여자주인공에 비쥬얼과 카리스마 없는 캐릭에 더하여 어이없고 어설픈 정의감은  내 손목이 오그라들 정도...,4,0,1,1,0,1
402,발상은 좋았다헌데 느린 전개와 프랑스특유의 지루함이 마치 영화속 정글속의 주인공들처럼 날 미치게만들었다,7,0,1,0,0,1
403,아  개봉을 했었구나.,1,0,0,0,0,0
404,정말재미없는영화  시간아까움,1,0,0,0,0,1
405,프랑스 영화라는게 감점요인이다.,1,0,0,0,0,0
406,리얼하고 생생한 프랑스 범죄물! 욕심으로 살생하는 자는 모두 죽이고  소통하고 선행하는 자만 살리는 아마존 정글! 배우들도 좋고  정글속 사투를 담아낸 촬영도 멋지다. 다만! 전문 헌터들과의 추격전을 20분 정도 추가했으면 좋았을 거란 아쉬움이 크다.,9,1,0,0,0,0
407,좆니..별루다..진짜..돈아까워...OOO...,2,0,0,0,0,0
408,내셔널트레져??랑 비슷할꺼 같아요 ㅎㅎ 기대되네요~!!,10,0,0,0,0,0
